Date,Rate
2019-06-04,7.8419
2019-06-05,7.8408
2019-06-06,7.8393
2019-06-07,7.8413
2019-06-10,7.843
2019-06-11,7.8369
2019-06-12,7.825
2019-06-13,7.8289
2019-06-14,7.8259
2019-06-17,7.8322
2019-06-18,7.8319
2019-06-19,7.8235
2019-06-20,7.8137
2019-06-21,7.8091
2019-06-24,7.8085
2019-06-25,7.8104
2019-06-26,7.808
2019-06-27,7.8144
2019-06-28,7.8103
2019-07-01,7.8127
2019-07-02,7.8001
2019-07-03,7.7975
2019-07-04,
2019-07-05,7.7956
2019-07-08,7.7989
2019-07-09,7.8101
2019-07-10,7.8159
2019-07-11,7.8211
2019-07-12,7.824
2019-07-15,7.8265
2019-07-16,7.817
2019-07-17,7.8133
2019-07-18,7.8166
2019-07-19,7.806
2019-07-22,7.8099
2019-07-23,7.8109
2019-07-24,7.8126
2019-07-25,7.8143
2019-07-26,7.8191
2019-07-29,7.8192
2019-07-30,7.8241
2019-07-31,7.8275
2019-08-01,7.8266
2019-08-02,7.8288
2019-08-05,7.8413
2019-08-06,7.8384
2019-08-07,7.8429
2019-08-08,7.8403
2019-08-09,7.8426
2019-08-12,7.8464
2019-08-13,7.8462
2019-08-14,7.8467
2019-08-15,7.8411
2019-08-16,7.8426
2019-08-19,7.8457
2019-08-20,7.8434
2019-08-21,7.8435
2019-08-22,7.8404
2019-08-23,7.8438
2019-08-26,7.8457
2019-08-27,7.8469
2019-08-28,7.8439
2019-08-29,7.8462
2019-08-30,7.8403
2019-09-02,
2019-09-03,7.8425
2019-09-04,7.8386
2019-09-05,7.8378
2019-09-06,7.8389
2019-09-09,7.8378
2019-09-10,7.84
2019-09-11,7.8396
2019-09-12,7.8262
2019-09-13,7.8237
2019-09-16,7.8177
2019-09-17,7.822
2019-09-18,7.8305
2019-09-19,7.8318
2019-09-20,7.8382
2019-09-23,7.8401
2019-09-24,7.8406
2019-09-25,7.8379
2019-09-26,7.837
2019-09-27,7.8395
2019-09-30,7.8401
2019-10-01,7.8425
2019-10-02,7.8431
2019-10-03,7.8433
2019-10-04,7.8433
2019-10-07,7.8436
2019-10-08,7.8447
2019-10-09,7.8454
2019-10-10,7.8411
2019-10-11,7.8441
2019-10-14,
2019-10-15,7.8438
2019-10-16,7.8446
2019-10-17,7.8442
2019-10-18,7.8427
2019-10-21,7.8437
2019-10-22,7.8426
2019-10-23,7.8414
2019-10-24,7.8371
2019-10-25,7.8375
2019-10-28,7.8394
2019-10-29,7.8398
2019-10-30,7.8404
2019-10-31,7.8376
2019-11-01,7.8365
2019-11-04,7.836
2019-11-05,7.8325
2019-11-06,7.826
2019-11-07,7.8265
2019-11-08,7.8256
2019-11-11,
2019-11-12,7.8273
2019-11-13,7.8302
2019-11-14,7.8289
2019-11-15,7.8261
2019-11-18,7.8274
2019-11-19,7.8279
2019-11-20,7.8252
2019-11-21,7.8208
2019-11-22,7.8242
2019-11-25,7.8263
2019-11-26,7.8286
2019-11-27,7.8281
2019-11-28,
2019-11-29,7.8267
2019-12-02,7.8284
2019-12-03,7.8286
2019-12-04,7.8288
2019-12-05,7.8289
2019-12-06,7.8288
2019-12-09,7.8284
2019-12-10,7.8266
2019-12-11,7.8117
2019-12-12,7.8056
2019-12-13,7.7951
2019-12-16,7.7933
2019-12-17,7.789
2019-12-18,7.7867
2019-12-19,7.7955
2019-12-20,7.7969
2019-12-23,7.785
2019-12-24,7.7872
2019-12-25,
2019-12-26,7.788
2019-12-27,7.7874
2019-12-30,7.7857
2019-12-31,7.7894
2020-01-01,
2020-01-02,7.7889
2020-01-03,7.7779
2020-01-06,7.769
2020-01-07,7.7764
2020-01-08,7.7753
2020-01-09,7.7664
2020-01-10,7.7661
2020-01-13,7.7719
2020-01-14,7.7755
2020-01-15,7.7707
2020-01-16,7.7714
2020-01-17,7.7678
2020-01-20,
2020-01-21,7.7693
2020-01-22,7.7718
2020-01-23,7.7725
2020-01-24,7.7721
2020-01-27,7.777
2020-01-28,7.7759
2020-01-29,7.7721
2020-01-30,7.7672
2020-01-31,7.7665
2020-02-03,7.7678
2020-02-04,7.7652
2020-02-05,7.764
2020-02-06,7.763
2020-02-07,7.7651
2020-02-10,7.7657
2020-02-11,7.7657
2020-02-12,7.7702
2020-02-13,7.7668
2020-02-14,7.7672
2020-02-17,
2020-02-18,7.7674
2020-02-19,7.7719
2020-02-20,7.7831
2020-02-21,7.7873
2020-02-24,7.7951
2020-02-25,7.7917
2020-02-26,7.7937
2020-02-27,7.7943
2020-02-28,7.7927
2020-03-02,7.782
2020-03-03,7.7724
2020-03-04,7.7712
2020-03-05,7.7734
2020-03-06,7.771
2020-03-09,7.7733
2020-03-10,7.7707
2020-03-11,7.7698
2020-03-12,7.7863
2020-03-13,7.7731
2020-03-16,7.7696
2020-03-17,7.7632
2020-03-18,7.7686
2020-03-19,7.7603
2020-03-20,7.7554
2020-03-23,7.7557
2020-03-24,7.7561
2020-03-25,7.7528
2020-03-26,7.752
2020-03-27,7.7511
2020-03-30,7.7533
2020-03-31,7.7513
2020-04-01,7.7528
2020-04-02,7.7521
2020-04-03,7.753
2020-04-06,7.7524
2020-04-07,7.7517
2020-04-08,7.7517
2020-04-09,7.7527
2020-04-10,7.7524
2020-04-13,7.7523
2020-04-14,7.7511
2020-04-15,7.7502
2020-04-16,7.7508
2020-04-17,7.7506
2020-04-20,7.7501
2020-04-21,7.75
2020-04-22,7.75
2020-04-23,7.75
2020-04-24,7.7506
2020-04-27,7.7499
2020-04-28,7.7498
2020-04-29,7.7503
2020-04-30,7.7514
2020-05-01,7.7517
2020-05-04,7.7532
2020-05-05,7.7534
2020-05-06,7.752
2020-05-07,7.7505
2020-05-08,7.7512
2020-05-11,7.7504
2020-05-12,7.7506
2020-05-13,7.7506
2020-05-14,7.7508
2020-05-15,7.7511
2020-05-18,7.7513
2020-05-19,7.7508
2020-05-20,7.75
2020-05-21,7.755
2020-05-22,7.7561
2020-05-25,
2020-05-26,7.7526
2020-05-27,7.7526
2020-05-28,7.7522
2020-05-29,7.7513
